id,name,phone,address,category_alias,category_title,rating,review_count,lat,lon
_ihFopz0w76DNWLdN_WOKw,Red Moon Restaurant & Lounge,18187554500,"12516 Riverside Dr  Valley Village, CA 91607","bars, mediterranean, mideastern, ","Bars, Mediterranean, Middle Eastern, ",4,425,34.15726,-118.40604
_iIzPf0xerpp2cLjJPo_-g,The Iron Press,16572209388,"440 S Anaheim Blvd  Anaheim, CA 92805","beerbar, waffles, newamerican, ","Beer Bar, Waffles, American (New), ",4,438,33.8316144,-117.9118312
_ilI4Knop17ZFODCoYsUxQ,Flavor of India,18187618140,"12321 Ventura Blvd  Studio City, CA 91604","indpak, ","Indian, ",4.5,483,34.14326,-118.40163
_InEJeod_OkWacZjs3s5rg,Bachan's Take Out,16265727010,"1324 1/2 Potrero Grande Dr  Rosemead, CA 91770","japanese, ","Japanese, ",4.5,567,34.04534191,-118.0993891
_irQtKr2bsfPBcayVpQm0A,Wendy's Donut & Pizza,13108273538,"1411 Lincoln Blvd  Venice, CA 90291","bakeries, donuts, pizza, ","Bakeries, Donuts, Pizza, ",3,4,34.019369,-118.4906918
_itK_6yZqDt0W1TDue-H0A,Domino's Pizza,13236672323,"3502 W Sunset Blvd  Los Angeles, CA 90026","pizza, chicken_wings, sandwiches, ","Pizza, Chicken Wings, Sandwiches, ",2.5,46,34.08854,-118.2764983
_IWmIsrxf5gxiGzlqAdVsQ,Sofra Urbana,17148433233,"17098 Magnolia St  Fountain Valley, CA 92708","pizza, mediterranean, halal, ","Pizza, Mediterranean, Halal, ",4.5,329,33.714404,-117.970393
_j0ImBpmVBA-Hh1yUoE-eA,Cerese's Pizza,13232607110,"351 S Atlantic Blvd  Los Angeles, CA 90022","pizza, ","Pizza, ",4,37,34.0308623,-118.1542923
_J2t7-YZIn9bD50wzIUdcw,Bob's Burgers,17148954211,"13891 Beach Blvd  Westminster, CA 92683","burgers, hotdogs, sandwiches, ","Burgers, Fast Food, Sandwiches, ",3.5,329,33.76044,-117.99008
_J7B_90XvVj1-DamRhco9w,Uruapan Taco,13108860301,"604 E El Segundo Blvd  Compton, CA 90222","mexican, ","Mexican, ",4,32,33.9165985,-118.2181893
_ja3-3iaKDMObWpALZVgKg,Pho Daily,13106304915,"15126 S Western Ave  Gardena, CA 90249","vietnamese, ","Vietnamese, ",4,626,33.8935962,-118.3090251
_JBCo_H-pAr1vSsCxxBLsQ,Chomak,12135294303,"357 S Western Ave  Ste 101  Los Angeles, CA 90020","korean, ","Korean, ",4,78,34.067512,-118.309561
_JbjUybFQNFGS8Yv5hqLzg,La Boutique Café,12132174445,"420 S Spring St  Los Angeles, CA 90013","coffee, cakeshop, sandwiches, ","Coffee & Tea, Patisserie/Cake Shop, Sandwiches, ",5,6,34.04742085,-118.2494231
_jI3fEiTlL4XUwSCyWgg_A,Subway,13102602100,"625 Montana Ave  Ste D  Santa Monica, CA 90403","sandwiches, ","Sandwiches, ",3.5,27,34.02673612,-118.5023437
_JKZ9v9w_UjGfI9Ukb5IYg,Kusina Filipina,13232290228,"4157 Eagle Rock Blvd  Ste 1  Los Angeles, CA 90065","filipino, seafood, catering, ","Filipino, Seafood, Caterers, ",4,298,34.122148,-118.2258273
_joblNyGX1-cs4ZZHYCNvw,King's Hawaiian Grill,,"1000 Vin Scully Ave  Los Angeles, CA 90012","hawaiian, ","Hawaiian, ",4,8,34.07486035,-118.2404104
_jp47SqryKLSITFv173iMg,Taco Stand,,"Los Angeles, CA 90042","foodstands, ","Food Stands, ",3.5,8,34.11512756,-118.1919479
_jzryaMh18gc1djnHnWEqw,LV  Seafood,15629388088,"4139 Norse Way  Long Beach, CA 90808","chinese, ","Chinese, ",4,288,33.832978,-118.141779
_K09xQGSRwLfkkTWzUfIUw,The Commoner,15624641761,"6754 Greenleaf Ave  Whittier, CA 90601","beerbar, tacos, gastropubs, ","Beer Bar, Tacos, Gastropubs, ",4.5,200,33.9793418,-118.0372451
_k7GvWRH72vd4N8b70uT9g,Mariscos La Corita,13232351152,"4504 Avalon Blvd  Los Angeles, CA 90011","mexican, seafood, ","Mexican, Seafood, ",4.5,111,34.00225,-118.26484
_kmgIi-NOgXyoRCVm74T5g,Mr Angelo's Pizza,13232958120,"3961 S Western Ave  Los Angeles, CA 90062","pizza, salad, tradamerican, ","Pizza, Salad, American (Traditional), ",3,34,34.012505,-118.3090549
_kMJy8xjFLhIxnAsEDOs_g,The Naughty Pig,13234509478,"8264 W Sunset Blvd  West Hollywood, CA 90046","sportsbars, tradamerican, ","Sports Bars, American (Traditional), ",5,59,34.096739,-118.3694558
_kR_bNIZD8D-DO301nDddg,Don Felix Taqueria,13103984979,"3987 Sawtelle Blvd  Los Angeles, CA 90066","mexican, ","Mexican, ",4.5,45,34.0075055,-118.416844
_Kw1EEke2LAQSH3iF-8mAg,Fruit Stand / Cart,,"Figueroa St At Diamond St  Los Angeles, CA 90012","foodstands, ","Food Stands, ",5,1,34.0583699,-118.25134
_L14Pkei2SfxOyrTDvVZFA,Mi Querido Pulgarcito Restaurant,13237356612,"1608 W Washington Blvd  Los Angeles, CA 90007","salvadoran, ","Salvadoran, ",2.5,53,34.0398751,-118.2920725
_L5ESC4OBWQ5wHttZpmaTQ,The Red Leprechaun,15623435560,"4000 E Anaheim St  Long Beach, CA 90804","newamerican, irish, irish_pubs, ","American (New), Irish, Irish Pub, ",4,431,33.7823143,-118.1455154
_l5kXux3RSbFogv_l3wVbw,Studio Bar,13106417740,"5990 Green Valley Cir  Culver City, CA 90230","newamerican, ","American (New), ",3.5,3,33.9835416,-118.3943358
_l8dTQqmmfcdMAbmYzQ6Ww,The Fountain Bar,13233529300,"189 The Grove Dr  Los Angeles, CA 90036","cocktailbars, tapasmallplates, ","Cocktail Bars, Tapas/Small Plates, ",3.5,69,34.071899,-118.358382
_LahhW281gTYsqanG1fqCA,Shanghai Banjum,12134279936,"440 S Vermont Ave  Unit 102  Los Angeles, CA 90020","chinese, korean, ","Chinese, Korean, ",3.5,31,34.06579,-118.29108
_LBNMFCBqCJTFYuWSy7-nw,C & K Importing,13237372970,"2771 W Pico Blvd  Los Angeles, CA 90006","delis, importedfood, greek, ","Delis, Imported Food, Greek, ",4.5,6,34.0473747,-118.2997818
_LEEebsi3itk8dgVZvMayw,Hells Chicken,13239635177,"5527 Hollywood Blvd  Los Angeles, CA 90028","chickenshop, ","Chicken Shop, ",4,42,34.10189,-118.3102082
_LF0_Dek5ip8nsa4VpPacA,Clancy's,15625948143,"111 Main St  Seal Beach, CA 90740","divebars, irish, sportsbars, ","Dive Bars, Irish, Sports Bars, ",3.5,73,33.74041748,-118.1058807
_LGoXqQdxZF-pzlah4D6SA,Izzy's Deli,13103941131,"1433 Wilshire Blvd  Santa Monica, CA 90403","delis, breakfast_brunch, sandwiches, ","Delis, Breakfast & Brunch, Sandwiches, ",3,726,34.02761841,-118.4882813
_LhTcd1UFTh0ekKmzhDE-Q,Yoshinoya Sepulveda & Western,13105398319,"1603 Sepulveda Blvd  Torrance, CA 90501","japanese, ","Japanese, ",2.5,103,33.81663,-118.3066
_LJ2Ub-G-UBQI9pHQvE-bA,Desert Rose,13236661166,"1700 N Hillhurst Ave  Los Feliz Village  Los Angeles, CA 90027","mediterranean, newamerican, bars, ","Mediterranean, American (New), Bars, ",3.5,892,34.101978,-118.28705
_Lk0dfzdBAP2rE7SpvC9nQ,The Backyard,13238502000,"2301 Highland Ave  Hollywood Bowl  Los Angeles, CA 90068","belgian, pizza, ","Belgian, Pizza, ",3.5,19,34.11238489,-118.3385325
_lLpHIcc-D9bdstzTXtGQA,ArcLight Hollywood Café & Bar,13236152550,"6360 W Sunset Blvd  Los Angeles, CA 90028","newamerican, ","American (New), ",3.5,151,34.097593,-118.328049
_LPfuw9tSKKFYQHXiGNvBg,McDonald's,13106387526,"901 S Long Beach Blvd  Compton, CA 90221","hotdogs, burgers, coffee, ","Fast Food, Burgers, Coffee & Tea, ",1.5,40,33.888394,-118.207438
_lrLfLy3e2jr-zGigfFW4A,Revolutionario: North African Tacos,14242233526,"1436 W Jefferson Blvd  Ste 70  Los Angeles, CA 90007","african, mexican, halal, ","African, Mexican, Halal, ",4.5,551,34.02523,-118.29857
_LXBYMXh3dv10yaJI81EHw,The Lazy Daisy,14243300123,"2300 Pico Blvd  Santa Monica, CA 90405","breakfast_brunch, sandwiches, burgers, ","Breakfast & Brunch, Sandwiches, Burgers, ",3.5,419,34.020982,-118.4663687
_M-pCI3xd501eBhO1wu-5Q,Belle Vie Food & Wine,14248327375,"11916 Wilshire Blvd  Los Angeles, CA 90025","wine_bars, french, ","Wine Bars, French, ",4.5,218,34.04601669,-118.4645996
_m17RWLoKvoE1vkcu1mocA,Sunday Gravy,14242276500,"1122 Centinela Ave  Inglewood, CA 90302","pastashops, italian, ","Pasta Shops, Italian, ",5,101,33.9766,-118.35857
_maa6C_SgGcMaTwx2CcfMA,Krispy Krunchy Chicken,15624631719,"11025 Washington Blvd  Whittier, CA 90606","chicken_wings, hotdogs, cajun, ","Chicken Wings, Fast Food, Cajun/Creole, ",4,63,33.9722831,-118.0712981
_mhi8DdnqtLG2LmJl-ZNow,Del Taco,13232541007,"4903 Eagle Rock Blvd  Los Angeles, CA 90041","mexican, ","Mexican, ",1.5,145,34.1353,-118.2153174
_mKBQ09Ey8unZrwzJkwarg,Jang Ga Nae,16268397977,"1722 Desire Ave  Ste 108  Rowland Heights, CA 91748","korean, ","Korean, ",4,97,33.98696,-117.89584
_MkfB1-ZOPwiO-39HSjIKw,Pho 2000 Restaurant,12134808485,"2897 W Olympic Blvd  Los Angeles, CA 90006","vietnamese, asianfusion, ","Vietnamese, Asian Fusion, ",3,111,34.0530199,-118.29757
_MMi0IbD71UWTbCWFY0dNQ,Chipotle Mexican Grill,15623712028,"15528 Whittier Blvd  Unit A  Whittier, CA 90603","mexican, hotdogs, ","Mexican, Fast Food, ",2,176,33.9443999,-117.9948264
_mMJKnsr5_SwG62tc-2HYg,Thank You Fried Chicken,17142781090,"2009 West Commonwealth Ave  Ste A  Fullerton, CA 92833","chicken_wings, korean, chickenshop, ","Chicken Wings, Korean, Chicken Shop, ",4,372,33.87101,-117.96637
_MOq99o88nAo5BeBoYIvlQ,Canaan Restaurant and Catering,16265007793,"11610 South St  Artesia, CA 90701","chinese, ","Chinese, ",5,8,33.8583573,-118.0861223
_mU0MsRVy9Se_lyVRuofJQ,Jack in the Box,17144844773,"1101 N Magnolia Ave  Anaheim, CA 92801","burgers, hotdogs, tacos, ","Burgers, Fast Food, Tacos, ",2,37,33.847464,-117.976721
_MUHvGaBGxoFSADD0IqJ4Q,McDonald's,12133846414,"695 S Western Ave  Los Angeles, CA 90005","hotdogs, burgers, coffee, ","Fast Food, Burgers, Coffee & Tea, ",2,186,34.05999,-118.30955
_MUPeYDPX8plaSnNPflSrg,Engine Co No 28,13108465830,"800 World Way  Terminal 8  Los Angeles, CA 90045","tradamerican, venues, wine_bars, ","American (Traditional), Venues & Event Spaces, Wine Bars, ",3,235,33.94197498,-118.3974056
_mVk5IOqRl4sALpJWmbrZQ,TJ's Tacos LA,18184480405,"Los Angeles, CA 90001","streetvendors, vietnamese, ","Street Vendors, Vietnamese, ",5,9,33.97408676,-118.2498322
_n0fEUZdbkLOimHz_IXkiQ,JOEY DTLA,12133725335,"700 W 7th St  Ste S430  Los Angeles, CA 90017","newamerican, ","American (New), ",4.5,847,34.048001,-118.258108
_N1KKZiPuPHsxLPyVDyarA,Lao Ma Tou Hot Pot,16265666688,"18938 Labin Ct  Ste A-102  Rowland Heights, CA 91748","hotpot, szechuan, ","Hot Pot, Szechuan, ",5,37,33.992839,-117.8906166
_N1Wo075mvEiyDtLqFp_uA,The Bagelry- La Habra,15624755114,"1202 W Whittier Blvd  La Habra, CA 90631","breakfast_brunch, bagels, coffee, ","Breakfast & Brunch, Bagels, Coffee & Tea, ",4.5,122,33.9386241,-117.9594745
_N9hlXYLYmZ0uk2ZlV1Lvw,Daikokuya - Monterey Park,16265701930,"111 N Atlantic Blvd  Ste 241  Monterey Park, CA 91754","ramen, noodles, ","Ramen, Noodles, ",3.5,1475,34.06293483,-118.1348498
_NcaStIsQPpn09Daq9U9EQ,Renaissance,,"5930 Franklin Ave  The Manor Hotel  Hollywood, CA 90028","newamerican, ","American (New), ",4,30,34.10461,-118.31898
_NEcYN1YhwHnkFsXlSTdHw,Papilles Bistro,13238712026,"6221 Franklin Ave  Los Angeles, CA 90028","french, burgers, ","French, Burgers, ",4.5,470,34.1053549,-118.3246985
_No6_zhCiks_UPzaqkmnzg,Lobsterdamus,12135456412,"785 Bay St  Los Angeles, CA 90021","seafood, foodstands, ","Seafood, Food Stands, ",3.5,96,34.031327,-118.239352
_nqf0duMDoq8tfbVJAXHkw,Borani Kitchen,13109530040,"Los Angeles, CA 90004","mediterranean, persian, ","Mediterranean, Persian/Iranian, ",5,1,34.07558823,-118.2997131
_Ns21_H86cobPZ8pR3h7Xg,Albarito's Mexican Food,15624244686,"3599 Atlantic Ave  Long Beach, CA 90807","mexican, ","Mexican, ",3,77,33.8219846,-118.1851649
_NSj73SXOdOx1I-Ml8bHKQ,Bungalow 40,13233569969,"6541 Santa Monica Blvd  Los Angeles, CA 90038","coffee, bakeries, sandwiches, ","Coffee & Tea, Bakeries, Sandwiches, ",4.5,39,34.091023,-118.332243
_nTE9qR2-_bH7b3bbcnyhw,The Dim Sum Co,17148958455,"8900 Westminster Blvd  Westminster, CA 92683","dimsum, asianfusion, ","Dim Sum, Asian Fusion, ",4,685,33.758804,-117.9740855
_NtVNgbKuNH16yfKv3M7VA,Sizzler,17145218261,"7902 Orangethorpe Ave  Buena Park, CA 90621","seafood, steak, salad, ","Seafood, Steakhouses, Salad, ",4,222,33.8588751,-117.9951977
_o12I4SdwIlxw61yQqVNSQ,Douglas Drive-In,13237738467,"5208 Atlantic Blvd  Maywood, CA 90270","burgers, hotdogs, ","Burgers, Fast Food, ",4,45,33.99264145,-118.1833496
_o6cTaR_pnm2XucZS6fTug,Guisados,13107770310,"8935 Santa Monica Blvd  West Hollywood, CA 90069","mexican, ","Mexican, ",4.5,847,34.0844498,-118.3853226
_oaSaSiQBluXilRoozIgfQ,Subway,15623756494,"4216 Katella Ave  Los Alamitos, CA 90720","sandwiches, ","Sandwiches, ",2.5,36,33.80268,-118.05988
_OE0lKv3UXKUHDmFb7GFsg,Shoya Izakaya,13105343319,"1920 Pacific Coast Hwy  Lomita, CA 90717","japanese, asianfusion, ","Japanese, Asian Fusion, ",4,31,33.789131,-118.312708
_oF_tVIrhdcj75FKnUFy3Q,Nersses Vanak,18185507800,"6524 San Fernando Rd  Glendale, CA 91201","mideastern, persian, ","Middle Eastern, Persian/Iranian, ",4,209,34.1680376,-118.2909133
_OPkAM3mfW1ZTvyIaZLYxg,Piccalilli,14242988540,"3850 Main St  Ste A  Culver City, CA 90232","newamerican, cocktailbars, wine_bars, ","American (New), Cocktail Bars, Wine Bars, ",4.5,57,34.02469621,-118.3943401
_oQ9DYS22gCKCmjTurAVJw,Toasted Bun,18186961004,"1013 S Brand Blvd  Glendale, CA 91205","breakfast_brunch, diners, ","Breakfast & Brunch, Diners, ",3.5,362,34.13394807,-118.2552052
_OWSQhVXx_tdZKZTMeXMLQ,Nekter Juice Bar,14244526290,"403 North Pacific Coast Hwy  Redondo Beach, CA 90277","gluten_free, juicebars, acaibowls, ","Gluten-Free, Juice Bars & Smoothies, Acai Bowls, ",4,135,33.8470547,-118.3891318
_P1JKokt-muYOO7hk-4XYg,AMMATOLI Mediterranean Bites,15624350808,"285 E 3rd St  Long Beach, CA 90802","mediterranean, breakfast_brunch, salad, ","Mediterranean, Breakfast & Brunch, Salad, ",4,392,33.770824,-118.190025
_P2dqQS8xf_3wdqNVZPtwA,Takos,15622029049,"14223 Bellflower Blvd  Bellflower, CA 90706","mexican, ","Mexican, ",4,186,33.90239705,-118.1258723
_p2pMZ6ZDpgKiL-nCJJGJw,No 1 Kazoku,16265734888,"162 W Valley Blvd  San Gabriel, CA 91776","japanese, sushi, ","Japanese, Sushi Bars, ",4,414,34.07944735,-118.1022241
_p5zfO66mRInoPtLtuthCg,Taco Truck,,"Indiana Street & Dennison Street  Los Angeles, CA 90023","mexican, ","Mexican, ",3,1,34.02059975,-118.192284
_P9Z5biFHuCFDIvKI83W_A,Rahel Ethiopian Vegan Cuisine,13239378401,"1047 S Fairfax Ave  Los Angeles, CA 90019","ethiopian, vegan, ","Ethiopian, Vegan, ",4,574,34.05687,-118.36475
_PBGNuJyDVpGK4kAENa7Ew,Denny's,15624931490,"2940 Westminster Ave  Seal Beach, CA 90740","breakfast_brunch, tradamerican, diners, ","Breakfast & Brunch, American (Traditional), Diners, ",3,70,33.75932,-118.0796861
_pDS0mzFsC6oOlZk_lf1DQ,Lanza Brothers Market,13232258977,"1803 N Main St  Los Angeles, CA 90031","grocery, delis, ","Grocery, Delis, ",4.5,177,34.0668258,-118.2211564
_PdswZmOkRSDSFOQeiYRwg,Wide Eyes Open Palms,15623862031,"416 Cherry Ave  Long Beach, CA 90802","coffee, breakfast_brunch, newamerican, ","Coffee & Tea, Breakfast & Brunch, American (New), ",5,492,33.77207671,-118.1676159
_PI7eh-jNE1f4E_ryqp76Q,Bentomo,13102044027,"1831 La Cienega Blvd  Los Angeles, CA 90035","japanese, korean, ","Japanese, Korean, ",4,64,34.04358722,-118.3766904
_PjqXAq-3cCCZVQy6K5RSA,Far East Joint,16263843886,"1230 Lakes Dr  Ste 104  West Covina, CA 91790","asianfusion, chicken_wings, ","Asian Fusion, Chicken Wings, ",4,994,34.070312,-117.922584
_plGLIIrol2vGWFzr3D21w,Northgate Market,13235622188,"6801 S Atlantic Ave  Bell, CA 90201","grocery, bakeries, mexican, ","Grocery, Bakeries, Mexican, ",2.5,38,33.974243,-118.18827
_pxUDT5FU9Uuav33izX7mw,Pizza Tour of Beverly Hills,18442458874,"9749 S Santa Monica Blvd  Beverly Hills  Los Angeles, CA 90210","tours, pizza, ","Tours, Pizza, ",1,3,34.0680268,-118.4083416
_Q-Iz2fqKUHkFlfMHgGn_w,Tajrish Persian Cuisine,13103013344,"507 Washington Blvd  Marina Del Rey, CA 90292","persian, ","Persian/Iranian, ",4,385,33.983207,-118.460473
_Q0F7zJdzOxXsrIuwcrtEw,Lemonade - Del Amo,13108827711,"21540 Hawthorne Blvd  Torrance, CA 90503","salad, newamerican, poke, ","Salad, American (New), Poke, ",4,284,33.832364,-118.350792
_q4Smk9z6www7udX87V7bg,Subway,13237311062,"3323 W Pico Blvd  Los Angeles, CA 90019","sandwiches, ","Sandwiches, ",4,13,34.04733454,-118.3164132
_QatjYmVjepKoE2gHbSAwA,Beverly Soon Tofu Restaurant,12133801113,"2717 W Olympic Blvd  Ste 108  Los Angeles, CA 90006","korean, soup, bbq, ","Korean, Soup, Barbeque, ",4,1520,34.05286,-118.29235
_QFUBxXEpwCMtJqTFMU4GQ,Casa Nostra,14245814000,"15306 Sunset Blvd  Los Angeles, CA 90272","italian, ","Italian, ",5,3,34.047326,-118.526148
_QGyUdE-thS2Tb2t0rKk8A,The Palace Seafood & Dim Sum,13109793377,"11701 Wilshire Blvd  Los Angeles, CA 90025","dimsum, seafood, cantonese, ","Dim Sum, Seafood, Cantonese, ",3,583,34.04959,-118.46119
_QPgq0sWoD5mBMaX-i8Ntg,Primo Burgers,13235883853,"3427 Slauson Ave  Maywood, CA 90270","burgers, ","Burgers, ",3,81,33.989193,-118.203216
_Qs2bwjOJVjMDId9zypa6Q,Petit Café,13103229139,"630 N Sepulveda Blvd  Ste 3A  El Segundo, CA 90245","greek, mediterranean, cafes, ","Greek, Mediterranean, Cafes, ",3.5,219,33.92450152,-118.3956978
_quaKxJ2KC2kYzyhIZyiFw,Cafe Dulce Vernon,12132464655,"2520 S Alameda St  Vernon, CA 90058","cafes, breakfast_brunch, ","Cafes, Breakfast & Brunch, ",4,55,34.0145562,-118.2394244
_R23_10pYWoKmn8p9BExCw,Blue Palms,13106529007,"829 N La Cienega Blvd  West Hollywood, CA 90069","restaurants, ","Restaurants, ",5,1,34.0858829,-118.3766339
_RGeKWhFeasnjojFTBnxLA,El Buen Sabor Pupusas,13237442040,"3537 Martin Luther King Jr  Lynwood, CA 90262","salvadoran, soup, ","Salvadoran, Soup, ",4,47,33.936502,-118.207436
_rJKs7R2BaS9NvVXYaelRw,Don Chente Bar & Grill,15628329295,"8538 Whittier Blvd  Pico Rivera, CA 90660","mexican, lounges, ","Mexican, Lounges, ",3,202,34.002619,-118.090664
_RkJl2E45RgC_mGCrPXojA,Noma,13104534848,"2031 Wilshire Blvd  Santa Monica, CA 90403","sushi, japanese, ","Sushi Bars, Japanese, ",4,584,34.0320629,-118.4825751
_RkxSCzAkvK9xeEdgMfVmQ,The Highland Cafe,13232591000,"5010 York Blvd  Los Angeles, CA 90042","cafes, breakfast_brunch, bakeries, ","Cafes, Breakfast & Brunch, Bakeries, ",3.5,568,34.121113,-118.206535
_rNLDmwV1u_D2tiZLUFmYQ,Diablo,13236664666,"3129 W Sunset Blvd  Los Angeles, CA 90026","bars, tacos, beer_and_wine, ","Bars, Tacos, Beer, Wine & Spirits, ",3.5,790,34.0850744,-118.2745083
_rp9q6I7A1F0510dSqz4Qg,El Pollo Loco,13237715544,"6929 Eastern Ave  Bell Gardens, CA 90201","hotdogs, mexican, ","Fast Food, Mexican, ",2.5,58,33.9697,-118.1649
_rxn2b4Ul5iP01-DxIRuDw,Angelo's Burgers,13106392666,"10990 Atlantic Ave  Lynwood, CA 90262","mexican, tradamerican, hotdogs, ","Mexican, American (Traditional), Fast Food, ",2.5,59,33.93091433,-118.1833669
_rZ-n0h4mMwJ680AG3hzqA,Flights Craft Beer + Sports Grill,13106768228,"5119 W El Segundo Blvd  Hawthorne, CA 90250","sportsbars, tradamerican, beerbar, ","Sports Bars, American (Traditional), Beer Bar, ",4.5,755,33.9165349,-118.3674438
_RZVZBH7yxsbqYj2nQhOog,Tacos El Compita,12138049190,"1204 Hooper Ave  Los Angeles, CA 90021","foodtrucks, tacos, ","Food Trucks, Tacos, ",4.5,55,34.02741,-118.24225
_s5N4p0TFz_6UPzJL8HHHA,Casa Gamino,15626346225,"8330 Alondra Blvd  Paramount, CA 90723","mexican, ","Mexican, ",3.5,294,33.889052,-118.153687
_scyeSaiNrtw5WQfpvphpA,Ladurée The Grove,13234560282,"189 The Grove Dr  Los Angeles, CA 90036","french, wine_bars, breakfast_brunch, ","French, Wine Bars, Breakfast & Brunch, ",3.5,662,34.07210629,-118.3572332
_sjSRECCOOSFF5mlpsvzHw,Tejuino Fresco Estilo Guadalajara,,"1401-1439 S Soto St  Los Angeles, CA 90023","foodstands, juicebars, ","Food Stands, Juice Bars & Smoothies, ",5,1,34.02320649,-118.2201822
_SMxMktvOmBY8h5_aVRBxA,Patys Restaurant,18187610041,"10001 Riverside Dr  Toluca Lake, CA 91602","tradamerican, breakfast_brunch, diners, ","American (Traditional), Breakfast & Brunch, Diners, ",3.5,666,34.152505,-118.349659
_sN1bF7C19hnwUryOwSgFQ,Rikas Peruvian Cuisine,12132632134,"3553 W 3rd St  Los Angeles, CA 90020","seafood, peruvian, chickenshop, ","Seafood, Peruvian, Chicken Shop, ",4.5,148,34.06925,-118.2933
_sQMwxV7qoUqBith7Cvc-g,Taqueria Tepeque,13235691399,"4321 Tweedy Blvd  South Gate, CA 90280","mexican, ","Mexican, ",4,38,33.94331549,-118.1961074
_STHImG2oki4l__TW-LqQw,Shaherzad,13104703242,"1422 Westwood Blvd  Los Angeles, CA 90024","mideastern, persian, ","Middle Eastern, Persian/Iranian, ",3.5,561,34.0549969,-118.4413159
_T_bVw62ZyzBPXsAQksx3w,California Pizza Kitchen at Studio City,18185056437,"12265 Ventura Blvd  Studio City  Studio City, CA 91604","pizza, newamerican, salad, ","Pizza, American (New), Salad, ",3.5,251,34.14332,-118.400382
_TCwS_LcRwwV5VfD7zY2qg,Kurisaki,13105405555,"1414 S Pacific Coast Hwy  Redondo Beach, CA 90277","japanese, sushi, ","Japanese, Sushi Bars, ",4.5,154,33.8220125,-118.3852283
_tDl_7eBJeixtv7pwZdnfQ,Pepe's Tacos,,"53RD St And San Pedro  Los Angeles, CA 90011","streetvendors, mexican, ","Street Vendors, Mexican, ",5,6,33.99443452,-118.2701813
_tdTnNNAniWRAu55ISpAWQ,WaBa Grill,13103209222,"514 Torrance Blvd  Carson, CA 90745","hotdogs, asianfusion, ","Fast Food, Asian Fusion, ",3,59,33.84175283,-118.2849613
_tfQYvhaGpBQqlkzFKiHNQ,Papa John's Pizza,13103303855,"10901 Crenshaw Blvd. A  Ste A  Inglewood, CA 90303","pizza, ","Pizza, ",2.5,49,33.936423,-118.326751
_tgB6VyMCxzjAP4uwC8N7Q,Louie’s On Main,17145379946,"12942 Main St  Garden Grove, CA 92840","tradamerican, beerbar, cocktailbars, ","American (Traditional), Beer Bar, Cocktail Bars, ",4,373,33.774773,-117.940794
_TiHIbRL1fyV5Jmyf8EAsg,Lucy's Drive In,13239384337,"1373 S La Brea Ave  Los Angeles, CA 90019","hotdogs, mexican, tradamerican, ","Fast Food, Mexican, American (Traditional), ",3,410,34.04815,-118.34479
_tMhtswgwu3UAEvFEOxDzw,Dakara Sushi,15626980707,"14748 Whittier Blvd  Whittier, CA 90603","japanese, sushi, ","Japanese, Sushi Bars, ",4.5,304,33.95019247,-118.010517
_Tuk-3wZxjblVa9K1Ti1SA,Auntie Anne's,13234627122,"6801 Hollywood Blvd  Ste 337  Los Angeles, CA 90028","pretzels, bakeries, hotdogs, ","Pretzels, Bakeries, Fast Food, ",3.5,32,34.102596,-118.339816
_u3Ro9-DTT_fg0aWuY73jw,Mariscos Las Sirenas,15629481715,"9040 E Slauson Ave  Pico Rivera, CA 90660","mexican, seafood, ","Mexican, Seafood, ",2.5,56,33.9709188,-118.1050688
_u87JrvnDkDEmKJ8ZgBoPQ,HT Grill,13107914849,"1701 S Catalina Ave  Redondo Beach, CA 90277","newamerican, ","American (New), ",3.5,660,33.81900787,-118.3885498
_UCOuop-M-ALMotEj2mPIw,Jersey Mike's Subs,13108151975,"8985 Venice Blvd  #C1-B  Los Angeles, CA 90034","sandwiches, hotdogs, delis, ","Sandwiches, Fast Food, Delis, ",3.5,19,34.027096,-118.393452
